Fecha,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,RH2M,CLOUD_AMT,CLRSKY_SFC_SW_DWN,PRECTOTCORR
2022-07-19,4.8612,17.45,22.56,12.06,10.5,78.81,81.04,6.9518,10.62
2022-07-20,4.6428,17.45,22.34,13.46,8.88,81.8,89.72,6.8664,4.78
2022-07-21,4.1501,17.96,23.29,12.69,10.6,79.3,88.39,6.9242,0.71
2022-07-22,4.5298,18.51,23.34,13.76,9.58,79.9,87.53,7.0322,3.44
2022-07-23,4.093,18.73,23.99,14.7,9.29,81.86,95.2,6.8191,4.81
2022-07-24,4.5134,18.68,23.66,14.66,9.0,78.92,91.8,6.8141,12.4
2022-07-25,3.4188,18.08,22.87,13.23,9.64,79.59,97.2,6.9708,4.96
2022-07-26,3.9852,18.02,22.77,13.58,9.19,82.51,95.63,7.1239,8.95
2022-07-27,3.9082,17.91,22.01,14.92,7.09,82.65,92.25,7.0195,33.91
2022-07-28,4.4508,17.62,22.5,13.15,9.35,81.11,94.8,7.1088,6.97
2022-07-29,4.8686,18.04,23.49,12.52,10.97,77.83,70.89,6.9509,2.94
2022-07-30,5.5697,18.2,23.73,12.08,11.65,79.02,58.38,7.049,13.03
2022-07-31,4.6942,18.61,24.12,13.82,10.3,79.53,92.39,6.9319,14.18
2022-08-01,4.9198,18.57,23.41,14.59,8.82,81.54,90.68,7.0908,7.18
2022-08-02,3.7766,18.23,22.72,13.87,8.85,80.27,97.74,7.2096,15.36
2022-08-03,4.6049,18.32,22.65,14.41,8.24,79.52,79.2,7.0728,2.75
2022-08-04,4.1474,18.35,23.46,13.16,10.3,77.83,85.54,7.1326,1.31
2022-08-05,4.1858,18.11,23.7,12.79,10.91,76.88,96.45,7.1321,28.05
2022-08-06,4.4378,17.78,23.38,13.16,10.22,77.1,90.86,7.1258,1.36
2022-08-07,5.1612,18.27,24.57,12.01,12.56,75.35,74.84,7.3046,0.02
2022-08-08,5.9426,18.39,24.77,11.63,13.14,76.26,38.96,7.3181,4.15
2022-08-09,3.2976,18.58,23.61,14.47,9.14,77.81,97.36,7.1527,1.71
2022-08-10,4.5127,17.47,21.76,13.94,7.82,81.43,94.95,7.0366,0.38
2022-08-11,5.556,17.9,23.3,12.49,10.81,75.87,61.88,7.2389,0.05
2022-08-12,5.8262,18.39,23.02,14.55,8.47,79.99,71.71,7.2391,23.79
2022-08-13,3.763,18.06,22.46,13.87,8.59,81.2,92.23,7.1062,18.07
2022-08-14,4.4474,18.28,23.03,14.3,8.73,80.58,88.82,7.0937,14.27
2022-08-15,4.607,18.11,23.51,12.86,10.65,76.33,81.55,7.3133,2.22
2022-08-16,5.5037,18.42,24.65,12.85,11.8,75.15,64.86,7.4165,3.6
2022-08-17,6.5256,19.09,25.18,13.33,11.85,74.8,36.52,7.434,0.19
2022-08-18,6.6125,19.13,24.79,14.24,10.55,74.08,48.91,7.4506,0.28
2022-08-19,5.9441,18.72,24.86,12.78,12.08,77.25,65.77,7.23,10.17
2022-08-20,3.6658,17.95,23.34,14.42,8.92,80.15,99.49,7.0567,9.64
2022-08-21,4.86,17.65,22.84,13.4,9.44,81.52,91.61,7.1791,0.71
2022-08-22,3.9509,17.51,22.74,13.32,9.42,79.6,86.53,7.0903,0.12
2022-08-23,5.8339,17.44,23.33,12.05,11.28,75.33,60.27,7.1978,0.06
2022-08-24,5.5298,17.42,23.43,11.67,11.76,75.6,47.94,7.1143,0.02
2022-08-25,4.2499,18.08,22.92,13.2,9.72,75.15,79.18,6.8126,0.45
2022-08-26,4.3373,18.09,23.26,13.47,9.79,78.4,88.9,6.8371,1.24
2022-08-27,5.135,18.34,22.81,14.3,8.51,77.73,81.86,7.0334,0.71
2022-08-28,4.423,17.14,22.33,12.81,9.52,77.11,92.61,7.2403,2.47
2022-08-29,3.4421,16.9,22.22,12.27,9.95,78.69,96.21,7.3786,8.14
2022-08-30,5.9009,18.04,23.66,12.25,11.41,76.06,65.18,7.3582,2.04
2022-08-31,5.0268,18.89,23.82,13.91,9.91,76.77,83.0,7.3186,2.08
2022-09-01,4.7189,18.37,22.52,14.54,7.98,83.04,82.65,7.2754,4.42
2022-09-02,3.6854,19.16,24.67,14.67,10.0,81.32,92.74,7.2286,6.33
2022-09-03,4.1659,18.4,22.73,15.14,7.59,82.78,80.46,7.3351,10.65
2022-09-04,3.9048,18.09,23.76,13.12,10.64,78.58,93.69,7.0262,1.7
2022-09-05,4.1906,18.09,23.56,13.9,9.66,76.51,79.04,6.6566,0.17
2022-09-06,4.5778,18.08,23.26,12.58,10.68,77.48,86.32,7.0289,0.33
2022-09-07,5.2572,18.75,24.63,13.85,10.78,76.28,81.47,7.1561,0.05
2022-09-08,5.5342,18.39,24.17,12.77,11.4,77.63,80.64,7.3138,2.48
2022-09-09,4.151,19.34,24.22,14.64,9.58,76.83,89.93,7.2631,1.47
2022-09-10,4.3934,19.38,24.78,15.3,9.48,75.26,95.14,7.1393,1.59
2022-09-11,5.6914,18.75,24.62,13.23,11.39,75.25,69.3,7.3786,0.12
2022-09-12,5.2106,18.79,24.8,13.48,11.32,78.4,78.68,7.4345,1.28
2022-09-13,5.0546,18.8,25.03,13.85,11.18,75.61,86.61,7.5029,5.81
2022-09-14,4.7354,18.91,24.13,14.85,9.28,77.54,88.04,7.4069,3.45
2022-09-15,5.7269,19.08,24.7,13.64,11.06,77.2,71.83,7.4678,7.71
2022-09-16,3.2172,18.93,24.4,14.36,10.04,78.11,99.79,7.3644,9.33
2022-09-17,5.1002,18.7,24.43,13.62,10.81,74.46,90.67,7.2828,1.03
2022-09-18,4.0572,19.03,24.09,14.92,9.17,76.73,83.05,7.5173,1.01
2022-09-19,4.3646,18.18,22.93,14.5,8.43,82.16,97.31,7.3462,9.73
2022-09-20,5.6693,18.45,22.99,14.47,8.52,83.41,72.62,7.4796,8.2
2022-09-21,3.5369,18.02,21.64,14.53,7.11,83.99,94.72,7.4842,6.63
2022-09-22,4.3498,17.67,21.97,14.79,7.18,85.11,95.77,7.5072,3.97
2022-09-23,5.693,18.82,24.8,14.09,10.71,78.9,72.97,7.5583,8.9
2022-09-24,4.967,18.53,23.87,14.17,9.7,77.61,97.94,7.3721,13.12
2022-09-25,5.4814,18.65,24.77,12.59,12.18,72.59,94.48,7.3176,0.19
2022-09-26,5.7518,19.13,25.19,14.84,10.35,72.37,68.23,7.4189,0.03
2022-09-27,5.6856,18.86,25.53,12.09,13.44,74.51,74.22,7.5394,0.02
2022-09-28,3.949,18.81,23.28,14.24,9.04,77.24,99.65,7.2715,2.75
2022-09-29,4.9608,19.13,24.37,14.57,9.8,76.75,88.19,7.283,1.56
2022-09-30,4.3428,18.69,23.16,14.83,8.33,79.27,92.53,7.3193,21.06
2022-10-01,4.0438,17.49,22.03,14.23,7.8,79.91,92.72,7.2298,7.68
2022-10-02,5.3911,17.61,23.13,12.59,10.54,76.51,80.49,7.3622,0.37
2022-10-03,5.9484,18.21,23.93,11.69,12.24,75.75,59.67,7.5398,3.08
2022-10-04,5.238,18.93,24.02,14.58,9.44,78.89,91.08,7.4141,2.16
2022-10-05,5.3705,18.13,21.81,15.62,6.19,88.04,83.53,7.4714,12.9
2022-10-06,4.5734,18.43,22.97,15.75,7.22,87.04,96.38,7.2934,11.44
2022-10-07,5.5282,18.16,22.77,14.76,8.01,81.94,77.85,7.3133,16.35
2022-10-08,4.3466,18.2,23.74,13.9,9.84,77.93,98.54,7.386,11.09
2022-10-09,4.771,18.37,24.12,13.59,10.53,79.04,89.55,7.3718,0.67
2022-10-10,5.8673,18.73,24.88,14.26,10.62,76.82,60.21,7.4285,0.13
2022-10-11,4.2792,18.48,24.27,13.02,11.25,77.13,77.39,7.3733,0.12
2022-10-12,4.9644,19.3,24.75,13.97,10.78,73.71,80.1,7.2684,0.26
2022-10-13,4.9466,17.52,21.65,15.29,6.36,90.46,96.51,7.2638,7.44
2022-10-14,5.2058,18.8,24.26,14.33,9.93,83.78,77.74,7.2857,1.34
2022-10-15,4.1112,19.18,24.0,15.49,8.51,82.31,98.77,7.0577,6.99
2022-10-16,4.8283,18.85,22.56,16.04,6.52,83.53,84.23,7.284,8.32
2022-10-17,5.0489,18.27,21.85,16.12,5.73,88.09,86.51,7.3186,10.06
2022-10-18,4.3666,18.38,22.55,15.63,6.92,87.26,92.43,7.2538,12.04
2022-10-19,4.5698,18.62,23.1,15.32,7.78,86.67,87.07,7.2377,29.62
2022-10-20,3.3931,18.36,22.95,15.17,7.78,82.87,95.02,7.3286,16.14
2022-10-21,4.3675,18.11,22.97,15.06,7.91,86.41,88.78,7.1998,3.77
2022-10-22,4.559,18.58,23.8,15.69,8.11,86.51,87.19,7.1815,7.94
2022-10-23,4.1762,18.08,21.83,14.85,6.98,87.92,97.3,7.1234,22.77
2022-10-24,4.4287,18.62,22.85,15.64,7.21,84.01,93.07,7.0601,4.26
2022-10-25,4.9195,18.08,21.71,15.64,6.07,87.84,88.02,7.0961,5.37
2022-10-26,3.9348,18.51,23.46,15.17,8.29,86.13,99.69,7.121,16.74
2022-10-27,4.4294,18.15,23.38,14.47,8.91,85.93,90.83,7.2626,7.35
2022-10-28,4.4734,17.8,22.43,14.51,7.92,87.82,96.28,7.1458,15.06
2022-10-29,4.6865,17.81,23.01,13.59,9.42,85.6,96.76,7.247,10.44
2022-10-30,5.634,18.11,23.86,14.83,9.03,81.88,59.07,7.2305,0.66
2022-10-31,5.9705,18.18,24.21,12.92,11.29,82.98,43.26,7.2674,0.04
2022-11-01,5.5226,18.94,24.74,13.74,11.0,83.39,49.29,7.0913,4.99
2022-11-02,2.2663,18.49,23.52,14.63,8.89,80.64,99.53,6.8774,14.3
2022-11-03,5.1737,17.75,22.33,14.32,8.01,85.86,89.34,7.0351,9.75
2022-11-04,4.9694,17.79,21.85,14.09,7.76,83.3,91.94,6.9734,4.3
2022-11-05,3.7987,17.45,21.59,14.65,6.94,89.34,97.67,7.0073,0.7
2022-11-06,4.4035,17.88,22.34,14.59,7.75,89.45,90.67,7.0594,9.62
2022-11-07,3.9746,18.18,22.22,15.5,6.72,89.02,89.42,6.949,11.25
2022-11-08,4.9363,18.29,23.05,14.56,8.49,85.46,91.55,6.9127,15.55
2022-11-09,4.9918,17.77,22.01,14.53,7.48,88.92,84.78,6.8863,20.83
2022-11-10,4.0114,17.08,20.37,14.92,5.45,89.19,86.72,7.0171,1.84
2022-11-11,4.2521,17.31,21.46,14.35,7.11,89.87,77.79,6.9211,10.97
2022-11-12,4.7066,17.45,21.7,14.17,7.53,88.97,85.19,6.8822,4.19
2022-11-13,5.2013,18.4,23.02,15.06,7.96,88.03,79.52,6.9072,3.2
2022-11-14,4.4647,18.66,23.42,14.99,8.43,86.13,82.29,6.7579,2.71
2022-11-15,4.5962,18.69,23.0,15.73,7.27,85.84,87.5,6.6046,3.97
2022-11-16,4.175,18.92,23.28,15.52,7.76,81.67,93.79,6.6756,2.2
2022-11-17,4.4568,18.15,22.38,14.29,8.09,84.78,89.06,6.6242,4.01
2022-11-18,3.8225,17.41,20.08,15.99,4.09,91.41,92.22,6.7075,3.28
2022-11-19,4.8766,18.68,23.35,15.38,7.97,86.49,62.29,6.6758,2.14
2022-11-20,3.689,19.22,24.43,15.57,8.86,84.92,88.02,6.8611,6.32
2022-11-21,5.6196,19.03,23.45,16.06,7.39,87.31,61.38,6.9084,1.92
2022-11-22,4.6954,17.93,21.93,15.38,6.55,89.97,85.64,7.0298,1.56
2022-11-23,4.7988,17.71,22.88,14.19,8.69,85.63,88.94,6.9518,3.2
2022-11-24,4.807,18.09,23.02,14.93,8.09,87.12,77.26,6.8011,3.88
2022-11-25,4.5427,18.45,22.78,15.39,7.39,86.88,69.45,6.7632,0.57
2022-11-26,4.0474,17.44,21.61,15.02,6.59,87.9,85.34,6.7531,7.78
2022-11-27,3.0713,17.83,21.12,15.65,5.47,89.1,98.61,6.6854,4.35
2022-11-28,4.0493,16.75,20.24,14.42,5.82,90.99,87.78,6.7618,10.99
2022-11-29,4.5319,16.77,21.92,13.36,8.56,85.44,89.36,6.7164,6.35
2022-11-30,3.4802,16.93,22.13,13.14,8.99,87.2,96.27,6.6768,2.47
2022-12-01,6.0514,16.96,22.51,12.68,9.83,88.32,54.11,6.953,1.2
2022-12-02,6.0898,17.06,22.04,13.28,8.76,88.42,42.11,6.9394,0.63
2022-12-03,5.2733,17.18,22.09,13.71,8.38,86.12,76.33,6.8256,1.17
2022-12-04,4.8091,16.67,19.93,14.37,5.56,90.5,79.45,6.7236,10.81
2022-12-05,4.6728,17.02,22.56,12.32,10.24,85.35,77.75,6.7958,8.19
2022-12-06,4.5696,17.29,21.96,13.46,8.5,89.17,70.58,6.7874,10.37
2022-12-07,3.6372,17.16,20.76,14.16,6.6,88.91,90.18,6.8299,3.88
2022-12-08,4.1095,17.65,22.36,14.37,7.99,87.5,74.68,6.7476,0.7
2022-12-09,4.5905,18.47,23.91,14.32,9.59,80.85,62.56,6.6401,0.3
2022-12-10,3.917,17.98,22.77,13.81,8.96,83.22,72.12,6.5189,0.25
2022-12-11,4.2101,17.86,22.44,14.47,7.97,84.7,67.05,6.5078,3.19
2022-12-12,5.274,18.34,22.82,14.64,8.18,82.72,65.52,6.6667,2.23
2022-12-13,3.9715,18.26,23.02,14.76,8.26,82.38,86.84,6.5873,4.07
2022-12-14,4.1434,18.31,23.61,13.84,9.77,78.25,87.79,6.5645,1.52
2022-12-15,5.0395,18.62,24.15,14.53,9.62,79.43,74.87,6.5359,0.15
2022-12-16,5.7749,18.64,24.64,13.24,11.4,77.5,46.33,6.7073,0.5
2022-12-17,5.5222,19.07,24.64,14.51,10.13,77.92,59.81,6.6967,1.65
2022-12-18,4.7758,18.22,23.11,14.28,8.83,79.95,82.8,6.6031,2.8
2022-12-19,5.5853,18.36,24.36,12.59,11.77,77.03,56.97,6.8117,0.24
2022-12-20,5.3498,18.31,23.73,14.02,9.71,75.32,48.57,6.6307,0.0
2022-12-21,5.1818,17.96,24.32,11.9,12.42,77.78,50.85,6.6449,0.44
2022-12-22,5.3203,19.15,24.76,14.3,10.46,78.93,51.71,6.5532,0.3
2022-12-23,5.2318,19.03,23.74,15.66,8.08,80.41,52.9,6.6305,1.14
2022-12-24,5.1557,18.31,23.93,15.29,8.64,78.47,84.19,6.7068,1.15
2022-12-25,5.7163,17.85,23.76,12.88,10.88,75.14,46.45,6.791,4.08
2022-12-26,4.9397,17.35,22.4,13.57,8.83,75.08,77.96,6.6523,6.18
2022-12-27,5.5951,17.65,23.55,12.02,11.53,78.42,57.91,6.6998,0.33
2022-12-28,5.3388,18.23,22.81,15.39,7.42,86.86,47.54,6.6799,0.61
2022-12-29,5.2884,17.76,21.93,14.95,6.98,87.51,47.05,6.6293,0.5
2022-12-30,5.5006,18.78,24.16,14.29,9.87,83.69,41.67,6.6859,0.15
2022-12-31,3.9876,18.61,23.92,14.67,9.25,82.35,86.42,6.522,2.02
2023-01-01,4.3594,16.9,19.88,15.02,4.86,91.48,77.83,6.5988,5.39
2023-01-02,4.619,16.57,20.38,13.42,6.96,89.54,77.49,6.6674,6.31
2023-01-03,4.1158,16.58,21.44,13.51,7.93,87.72,90.35,6.7006,1.51
2023-01-04,4.26,16.78,21.97,12.53,9.44,87.7,86.65,6.6295,2.95
2023-01-05,3.7774,17.63,22.68,13.44,9.24,85.64,84.5,6.3912,1.06
2023-01-06,3.588,17.89,22.29,14.37,7.92,83.37,83.18,6.4529,4.78
2023-01-07,3.6874,17.54,21.53,14.55,6.98,86.59,95.81,6.4234,4.84
2023-01-08,2.9093,17.64,22.36,15.04,7.32,85.28,97.48,6.461,3.17
2023-01-09,4.1494,17.5,22.46,13.52,8.94,82.03,89.33,6.595,4.53
2023-01-10,3.4596,17.3,21.49,14.31,7.18,88.78,96.68,6.617,20.57
2023-01-11,4.0951,17.53,21.86,14.5,7.36,86.64,88.08,6.5798,28.9
2023-01-12,3.5186,17.89,22.98,13.9,9.08,80.09,95.86,6.4987,10.91
2023-01-13,4.7561,18.5,23.49,14.19,9.3,79.88,79.72,6.7169,4.61
2023-01-14,4.7467,18.05,22.86,14.65,8.21,86.68,90.86,6.8057,16.57
2023-01-15,4.8228,17.24,21.14,14.54,6.6,87.37,80.42,6.7109,14.04
2023-01-16,5.2428,17.92,22.49,14.64,7.85,86.58,59.12,6.8028,5.36
2023-01-17,4.6939,17.75,22.54,14.8,7.74,85.77,69.21,6.5686,2.26
2023-01-18,4.0966,17.35,22.22,13.26,8.96,82.05,72.86,6.7092,4.13
2023-01-19,4.7194,17.08,21.16,14.26,6.9,86.49,73.48,6.6598,15.76
2023-01-20,4.0286,17.16,21.08,14.37,6.71,86.21,88.28,6.8378,7.16
2023-01-21,4.8062,17.84,22.23,14.73,7.5,81.02,86.85,6.7992,8.94
2023-01-22,4.2684,17.66,23.01,13.81,9.2,79.33,87.17,6.8184,4.91
2023-01-23,3.7963,17.71,22.56,14.37,8.19,77.36,87.13,6.8762,1.02
2023-01-24,4.6154,17.6,23.07,12.93,10.14,78.22,70.33,6.9247,0.01
2023-01-25,5.9964,18.29,23.93,13.07,10.86,76.31,49.48,7.1158,0.0
2023-01-26,6.6902,18.13,24.34,13.2,11.14,69.83,37.34,7.2986,0.03
2023-01-27,6.6514,17.34,24.16,11.84,12.32,71.11,34.0,7.3178,0.01
2023-01-28,6.4061,17.06,24.68,10.09,14.59,69.2,26.79,7.2828,0.01
2023-01-29,6.4354,17.19,24.26,9.61,14.65,70.58,24.29,7.2158,0.62
2023-01-30,6.1128,18.14,24.4,12.89,11.51,75.97,44.73,7.1292,0.94
2023-01-31,6.1807,17.98,23.86,13.37,10.49,81.99,28.47,7.0469,0.02
2023-02-01,6.265,17.74,24.5,11.65,12.85,73.99,41.76,7.1748,0.0
2023-02-02,6.1013,17.71,24.58,10.98,13.6,73.44,43.47,7.182,0.43
2023-02-03,6.3098,17.83,24.68,11.07,13.61,73.22,41.42,7.1779,0.24
2023-02-04,5.3686,18.34,24.51,13.13,11.38,74.99,64.43,7.0298,0.01
2023-02-05,4.8487,17.97,24.16,13.02,11.14,77.25,51.46,6.8767,0.12
2023-02-06,4.6709,18.38,24.57,12.98,11.59,76.18,71.69,6.9326,0.03
2023-02-07,5.7449,18.77,24.77,13.25,11.52,75.29,56.69,7.1479,0.0
2023-02-08,5.9503,19.1,24.28,14.73,9.55,75.45,58.2,7.1683,0.88
2023-02-09,4.9193,19.3,24.34,15.45,8.89,79.7,77.69,7.0596,2.2
2023-02-10,5.6729,19.73,25.3,15.8,9.5,78.5,63.02,7.073,0.36
2023-02-11,5.4024,19.46,24.69,16.19,8.5,82.2,75.23,6.9845,1.19
2023-02-12,4.2763,19.25,25.23,14.93,10.3,79.77,92.22,7.0027,0.54
2023-02-13,4.9116,19.4,24.25,15.25,9.0,79.77,62.91,7.0078,0.87
2023-02-14,3.8213,19.81,24.57,15.87,8.7,79.72,81.75,6.8347,0.52
2023-02-15,4.8206,19.83,24.61,15.8,8.81,80.37,73.42,7.0363,1.91
2023-02-16,3.8522,19.02,23.66,16.23,7.43,84.91,86.35,7.001,10.85
2023-02-17,5.1197,19.08,23.68,15.54,8.14,82.77,75.85,7.1172,5.44
2023-02-18,3.959,16.92,19.62,14.92,4.7,83.24,89.51,7.2161,3.19
2023-02-19,5.1192,18.43,24.68,12.95,11.73,75.19,82.26,7.3589,2.58
2023-02-20,5.1197,18.33,24.02,13.14,10.88,78.16,89.9,7.2331,2.28
2023-02-21,3.8052,17.98,22.6,14.37,8.23,83.94,99.41,6.991,9.01
2023-02-22,3.4514,17.29,21.16,14.52,6.64,84.64,94.79,7.0157,3.2
2023-02-23,6.2806,18.53,24.7,12.87,11.83,76.95,36.41,7.1201,0.01
2023-02-24,6.1063,19.15,25.64,13.35,12.29,74.72,57.1,7.3224,0.0
2023-02-25,5.8848,19.34,25.6,14.1,11.5,74.76,49.85,7.4297,0.03
2023-02-26,5.5855,18.87,24.6,13.12,11.48,78.01,43.65,7.2106,0.01
2023-02-27,5.1518,19.65,24.83,15.12,9.71,78.19,63.33,6.9442,3.61
2023-02-28,5.7034,19.88,24.22,15.96,8.26,79.11,64.15,7.0032,4.52
2023-03-01,4.2994,19.05,22.64,16.16,6.48,85.21,95.31,7.0202,3.75
2023-03-02,3.895,20.04,26.01,15.13,10.88,79.71,93.13,7.0553,1.55
2023-03-03,4.0867,20.7,25.94,15.67,10.27,76.92,87.93,7.1256,0.39
2023-03-04,3.8155,19.54,22.55,16.22,6.33,82.77,94.42,7.1686,12.18
2023-03-05,3.5402,19.02,23.36,15.39,7.97,82.78,97.58,7.0867,4.51
2023-03-06,4.4858,18.65,22.91,15.26,7.65,85.37,94.27,7.1378,2.13
2023-03-07,4.5278,18.39,22.78,15.47,7.31,86.74,93.97,7.3138,5.16
2023-03-08,3.8098,17.98,21.52,15.71,5.81,87.09,95.52,7.223,4.61
2023-03-09,1.9572,16.92,19.53,15.08,4.45,92.98,99.73,7.375,9.09
2023-03-10,3.8249,17.77,22.75,14.09,8.66,87.85,92.53,7.1035,15.25
2023-03-11,1.5986,16.91,19.88,15.01,4.87,91.81,99.79,7.4407,19.12
2023-03-12,3.4042,17.56,22.0,14.26,7.74,88.51,97.89,7.2929,22.44
2023-03-13,2.8318,18.18,22.48,15.19,7.29,86.39,99.04,7.2557,12.11
2023-03-14,4.745,18.1,23.16,14.11,9.05,86.04,88.4,7.3469,7.73
2023-03-15,4.6207,17.87,21.94,15.24,6.7,86.14,83.58,7.3159,7.5
2023-03-16,4.7419,17.57,21.57,14.88,6.69,87.66,74.91,7.2876,1.17
2023-03-17,5.345,18.52,23.92,14.4,9.52,83.48,72.76,7.3548,0.95
2023-03-18,5.0693,17.87,21.3,14.73,6.57,87.32,82.25,7.2782,3.42
2023-03-19,5.1826,17.94,22.85,14.7,8.15,82.56,81.23,7.3502,1.46
2023-03-20,6.0358,18.17,23.65,14.11,9.54,83.9,66.34,7.2994,0.18
2023-03-21,5.9021,18.48,23.99,13.12,10.87,80.38,52.46,7.2936,0.0
2023-03-22,5.1262,19.42,24.83,15.62,9.21,79.08,90.67,6.9425,0.76
2023-03-23,3.5494,17.97,21.86,15.27,6.59,84.36,93.98,6.9528,2.29
2023-03-24,3.6132,19.01,24.27,15.15,9.12,81.93,96.64,7.0922,1.76
2023-03-25,3.1469,18.61,23.1,15.03,8.07,82.0,96.48,7.1071,3.54
2023-03-26,3.8921,18.7,23.21,15.31,7.9,82.75,85.13,6.9077,0.94
2023-03-27,4.1174,18.89,23.71,15.87,7.84,82.96,90.4,6.7207,6.88
2023-03-28,5.1086,19.02,24.48,14.64,9.84,81.81,86.28,7.0073,5.37
2023-03-29,2.1341,18.17,21.4,16.08,5.32,87.18,91.18,7.0841,3.31
2023-03-30,4.992,19.14,24.24,15.36,8.88,80.87,70.06,6.9398,0.54
2023-03-31,4.0087,19.79,24.88,15.25,9.63,79.33,87.9,6.7085,5.07
2023-04-01,4.1873,18.73,21.99,16.39,5.6,87.09,92.21,6.8482,32.55
2023-04-02,3.3142,19.1,23.79,15.09,8.7,79.19,98.98,7.1863,5.52
2023-04-03,5.945,19.85,25.57,14.81,10.76,78.45,67.06,7.4978,1.23
2023-04-04,4.541,19.51,24.57,16.01,8.56,83.71,93.23,7.3128,2.54
2023-04-05,5.1154,18.64,22.05,16.57,5.48,87.73,77.17,7.0752,4.72
2023-04-06,3.7526,17.8,20.36,15.91,4.45,89.64,91.19,7.4047,8.29
2023-04-07,4.241,18.2,21.71,16.08,5.63,87.31,84.05,7.0829,4.66
2023-04-08,4.2434,17.74,21.01,15.34,5.67,86.07,74.68,7.1645,9.25
2023-04-09,4.2994,18.21,23.56,13.77,9.79,82.19,83.92,7.302,2.32
2023-04-10,4.829,18.66,23.99,13.3,10.69,78.04,91.05,7.3903,1.91
2023-04-11,5.0544,19.04,24.97,13.89,11.08,80.98,90.13,7.3973,7.63
2023-04-12,3.8798,19.07,24.11,15.04,9.07,82.23,88.61,7.2665,3.81
2023-04-13,4.7129,19.45,24.79,15.13,9.66,79.22,95.07,6.9809,0.01
2023-04-14,4.2578,20.03,25.38,16.01,9.37,80.52,91.27,6.9602,0.19
2023-04-15,4.8331,19.47,24.12,15.63,8.49,82.95,76.81,6.8969,4.95
2023-04-16,2.6316,17.98,20.35,16.17,4.18,91.69,99.54,6.9715,22.5
2023-04-17,4.0783,18.6,23.34,15.51,7.83,86.72,94.95,7.0692,15.07
2023-04-18,4.8386,18.34,23.41,14.52,8.89,84.78,88.2,7.2214,6.49
2023-04-19,5.0479,18.59,23.07,14.32,8.75,86.84,61.41,6.9674,0.13
2023-04-20,3.3886,18.47,22.24,15.48,6.76,80.91,99.57,6.8122,6.38
2023-04-21,3.4243,18.32,21.85,15.5,6.35,83.34,99.91,6.7891,4.78
2023-04-22,3.2846,17.84,21.12,15.6,5.52,88.03,99.91,6.6538,6.19
2023-04-23,4.1952,17.99,22.16,14.87,7.29,86.0,99.4,7.0788,5.91
2023-04-24,4.2026,16.86,19.6,14.7,4.9,89.65,97.44,7.2602,12.05
2023-04-25,4.0102,17.99,22.83,13.46,9.37,83.4,96.15,7.2079,9.52
2023-04-26,3.6694,17.67,20.32,15.46,4.86,87.8,88.76,7.3416,3.84
2023-04-27,4.1143,18.89,23.99,14.27,9.72,81.89,89.06,7.2106,23.06
2023-04-28,4.8578,19.05,23.91,14.63,9.28,81.43,82.41,7.1018,6.82
2023-04-29,4.6243,18.99,23.64,15.51,8.13,81.29,96.73,7.1686,3.89
2023-04-30,3.8856,18.85,24.39,13.04,11.35,78.82,87.49,7.0697,1.8
2023-05-01,4.6298,18.9,24.2,13.56,10.64,80.1,78.62,7.2876,4.69
2023-05-02,4.5727,19.66,25.06,14.59,10.47,77.09,86.82,7.3162,3.3
2023-05-03,5.8565,19.2,24.87,14.25,10.62,78.44,55.99,7.2792,17.52
2023-05-04,6.3192,19.0,24.73,12.88,11.85,79.67,47.1,7.345,5.2
2023-05-05,4.6831,20.08,25.75,15.3,10.45,79.37,83.91,7.2722,0.04
2023-05-06,5.3422,20.01,25.45,15.62,9.83,76.47,84.16,7.2895,0.4
2023-05-07,6.4318,19.71,25.78,13.97,11.81,77.18,59.61,7.3709,0.08
2023-05-08,4.3063,19.67,25.21,13.88,11.33,78.14,89.52,6.8357,1.67
2023-05-09,5.4634,19.32,23.88,15.52,8.36,81.66,85.48,7.1321,8.1
2023-05-10,4.193,18.61,22.81,14.98,7.83,83.84,99.68,6.7394,6.82
2023-05-11,3.9948,18.98,22.42,16.14,6.28,85.01,96.47,7.0572,4.34
2023-05-12,5.3882,19.17,22.81,16.07,6.74,81.95,81.79,7.1155,0.76
2023-05-13,4.7539,19.72,24.25,16.3,7.95,81.19,96.18,7.0798,17.63
2023-05-14,4.5017,18.7,21.43,16.4,5.03,86.88,99.2,6.9974,6.85
2023-05-15,3.6238,19.12,23.98,15.37,8.61,80.51,99.38,6.8155,0.65
2023-05-16,5.1401,18.74,23.86,14.57,9.29,81.16,84.0,7.2221,10.12
2023-05-17,3.9542,19.49,24.77,14.76,10.01,80.03,87.16,7.1297,4.36
2023-05-18,6.1678,20.42,25.85,15.57,10.28,79.43,56.43,7.2264,0.05
2023-05-19,4.6142,19.85,25.07,16.07,9.0,83.28,98.96,6.996,0.62
2023-05-20,3.9077,19.98,24.91,15.33,9.58,81.35,99.13,6.9264,12.35
2023-05-21,3.8678,20.21,25.07,16.26,8.81,80.59,99.27,6.445,9.64
2023-05-22,4.0543,19.36,23.63,16.11,7.52,86.46,95.69,6.7212,9.0
2023-05-23,4.2259,18.91,22.63,15.66,6.97,83.74,93.9,7.1126,3.91
2023-05-24,4.6718,19.05,22.81,16.27,6.54,87.64,84.76,7.0054,10.05
